Wu (exclude self weight) ,concrete grade,steel grade,dead load,live load,Wu (include self weight),b,h,economic section,self weight ,span length,span type ,span ratio,span ratio
72,3000,75000,20,30,85.104,0.65,0.7,0,10.92,3.2,0,0,1.25
72,3000,75000,20,30,87.12,0.7,0.75,0,12.6,3.2,0,0,1.25
72,3000,75000,20,30,89.28,0.75,0.8,0,14.4,3.2,0,0,1.25
72,3000,75000,20,30,75.024,0.3,0.35,1,2.52,4,1,0.8,0.9
72,3000,75000,20,30,76.032,0.35,0.4,0,3.36,4,1,0.8,0.9
72,3000,75000,20,30,77.184,0.4,0.45,0,4.32,4,1,0.8,0.9
72,3000,75000,20,30,78.48,0.45,0.5,0,5.4,4,1,0.8,0.9
72,3000,75000,20,30,79.92,0.5,0.55,0,6.6,4,1,0.8,0.9
72,3000,75000,20,30,81.504,0.55,0.6,0,7.92,4,1,0.8,0.9
72,3000,75000,20,30,83.232,0.6,0.65,0,9.36,4,1,0.8,0.9
72,3000,75000,20,30,85.104,0.65,0.7,0,10.92,4,1,0.8,0.9
72,3000,75000,20,30,87.12,0.7,0.75,0,12.6,4,1,0.8,0.9
72,3000,75000,20,30,89.28,0.75,0.8,0,14.4,4,1,0.8,0.9
72,3000,75000,20,30,75.024,0.3,0.35,1,2.52,3.6,0,1.11,0
72,3000,75000,20,30,76.032,0.35,0.4,0,3.36,3.6,0,1.11,0
72,3000,75000,20,30,77.184,0.4,0.45,0,4.32,3.6,0,1.11,0
72,3000,75000,20,30,78.48,0.45,0.5,0,5.4,3.6,0,1.11,0
72,3000,75000,20,30,79.92,0.5,0.55,0,6.6,3.6,0,1.11,0
72,3000,75000,20,30,81.504,0.55,0.6,0,7.92,3.6,0,1.11,0
72,3000,75000,20,30,83.232,0.6,0.65,0,9.36,3.6,0,1.11,0
72,3000,75000,20,30,85.104,0.65,0.7,0,10.92,3.6,0,1.11,0
72,3000,75000,20,30,87.12,0.7,0.75,0,12.6,3.6,0,1.11,0
72,3000,75000,20,30,89.28,0.75,0.8,0,14.4,3.6,0,1.11,0
72,3000,75000,20,30,75.024,0.3,0.35,1,2.52,4,0,0,1
72,3000,75000,20,30,76.032,0.35,0.4,0,3.36,4,0,0,1
72,3000,75000,20,30,77.184,0.4,0.45,0,4.32,4,0,0,1
72,3000,75000,20,30,78.48,0.45,0.5,0,5.4,4,0,0,1
72,3000,75000,20,30,79.92,0.5,0.55,0,6.6,4,0,0,1
72,3000,75000,20,30,81.504,0.55,0.6,0,7.92,4,0,0,1
72,3000,75000,20,30,83.232,0.6,0.65,0,9.36,4,0,0,1
72,3000,75000,20,30,85.104,0.65,0.7,0,10.92,4,0,0,1
72,3000,75000,20,30,87.12,0.7,0.75,0,12.6,4,0,0,1
72,3000,75000,20,30,89.28,0.75,0.8,0,14.4,4,0,0,1
72,3000,75000,20,30,75.024,0.3,0.35,1,2.52,4,1,1,1.2
72,3000,75000,20,30,76.032,0.35,0.4,0,3.36,4,1,1,1.2
72,3000,75000,20,30,77.184,0.4,0.45,0,4.32,4,1,1,1.2
72,3000,75000,20,30,78.48,0.45,0.5,0,5.4,4,1,1,1.2
72,3000,75000,20,30,79.92,0.5,0.55,0,6.6,4,1,1,1.2
72,3000,75000,20,30,81.504,0.55,0.6,0,7.92,4,1,1,1.2
72,3000,75000,20,30,83.232,0.6,0.65,0,9.36,4,1,1,1.2
72,3000,75000,20,30,85.104,0.65,0.7,0,10.92,4,1,1,1.2
72,3000,75000,20,30,87.12,0.7,0.75,0,12.6,4,1,1,1.2
72,3000,75000,20,30,89.28,0.75,0.8,0,14.4,4,1,1,1.2
72,3000,75000,20,30,75.024,0.3,0.35,1,2.52,4.8,0,0.833333333,0
72,3000,75000,20,30,76.032,0.35,0.4,0,3.36,4.8,0,0.833333333,0
72,3000,75000,20,30,77.184,0.4,0.45,0,4.32,4.8,0,0.833333333,0
72,3000,75000,20,30,78.48,0.45,0.5,0,5.4,4.8,0,0.833333333,0
72,3000,75000,20,30,79.92,0.5,0.55,0,6.6,4.8,0,0.833333333,0
72,3000,75000,20,30,81.504,0.55,0.6,0,7.92,4.8,0,0.833333333,0
72,3000,75000,20,30,83.232,0.6,0.65,0,9.36,4.8,0,0.833333333,0
72,3000,75000,20,30,85.104,0.65,0.7,0,10.92,4.8,0,0.833333333,0
72,3000,75000,20,30,87.12,0.7,0.75,0,12.6,4.8,0,0.833333333,0
72,3000,75000,20,30,89.28,0.75,0.8,0,14.4,4.8,0,0.833333333,0
72,3000,75000,20,30,75.024,0.3,0.35,1,2.52,6,0,0,0.666666667
72,3000,75000,20,30,76.032,0.35,0.4,0,3.36,6,0,0,0.666666667
72,3000,75000,20,30,77.184,0.4,0.45,0,4.32,6,0,0,0.666666667
72,3000,75000,20,30,78.48,0.45,0.5,0,5.4,6,0,0,0.666666667
72,3000,75000,20,30,79.92,0.5,0.55,0,6.6,6,0,0,0.666666667
72,3000,75000,20,30,81.504,0.55,0.6,0,7.92,6,0,0,0.666666667
72,3000,75000,20,30,83.232,0.6,0.65,0,9.36,6,0,0,0.666666667
72,3000,75000,20,30,85.104,0.65,0.7,0,10.92,6,0,0,0.666666667
72,3000,75000,20,30,87.12,0.7,0.75,0,12.6,6,0,0,0.666666667
72,3000,75000,20,30,89.28,0.75,0.8,0,14.4,6,0,0,0.666666667
72,3000,75000,20,30,75.024,0.3,0.35,1,2.52,4,1,1.5,1.6
72,3000,75000,20,30,76.032,0.35,0.4,0,3.36,4,1,1.5,1.6
72,3000,75000,20,30,77.184,0.4,0.45,0,4.32,4,1,1.5,1.6
72,3000,75000,20,30,78.48,0.45,0.5,0,5.4,4,1,1.5,1.6
72,3000,75000,20,30,79.92,0.5,0.55,0,6.6,4,1,1.5,1.6
72,3000,75000,20,30,81.504,0.55,0.6,0,7.92,4,1,1.5,1.6
72,3000,75000,20,30,83.232,0.6,0.65,0,9.36,4,1,1.5,1.6
72,3000,75000,20,30,85.104,0.65,0.7,0,10.92,4,1,1.5,1.6
72,3000,75000,20,30,87.12,0.7,0.75,0,12.6,4,1,1.5,1.6
72,3000,75000,20,30,89.28,0.75,0.8,0,14.4,4,1,1.5,1.6
72,3000,75000,20,30,75.024,0.3,0.35,1,2.52,6.4,0,0.625,0
72,3000,75000,20,30,76.032,0.35,0.4,0,3.36,6.4,0,0.625,0
72,3000,75000,20,30,77.184,0.4,0.45,0,4.32,6.4,0,0.625,0
72,3000,75000,20,30,78.48,0.45,0.5,0,5.4,6.4,0,0.625,0
72,3000,75000,20,30,79.92,0.5,0.55,0,6.6,6.4,0,0.625,0
72,3000,75000,20,30,81.504,0.55,0.6,0,7.92,6.4,0,0.625,0
72,3000,75000,20,30,83.232,0.6,0.65,0,9.36,6.4,0,0.625,0
72,3000,75000,20,30,85.104,0.65,0.7,0,10.92,6.4,0,0.625,0
72,3000,75000,20,30,87.12,0.7,0.75,0,12.6,6.4,0,0.625,0
72,3000,75000,20,30,89.28,0.75,0.8,0,14.4,6.4,0,0.625,0
72,3000,75000,20,30,75.024,0.3,0.35,1,2.52,4.5,0,0,1.111111111
72,3000,75000,20,30,76.032,0.35,0.4,0,3.36,4.5,0,0,1.111111111
72,3000,75000,20,30,77.184,0.4,0.45,0,4.32,4.5,0,0,1.111111111
72,3000,75000,20,30,78.48,0.45,0.5,0,5.4,4.5,0,0,1.111111111
72,3000,75000,20,30,79.92,0.5,0.55,0,6.6,4.5,0,0,1.111111111
72,3000,75000,20,30,81.504,0.55,0.6,0,7.92,4.5,0,0,1.111111111
72,3000,75000,20,30,83.232,0.6,0.65,0,9.36,4.5,0,0,1.111111111
72,3000,75000,20,30,85.104,0.65,0.7,0,10.92,4.5,0,0,1.111111111
72,3000,75000,20,30,87.12,0.7,0.75,0,12.6,4.5,0,0,1.111111111
72,3000,75000,20,30,89.28,0.75,0.8,0,14.4,4.5,0,0,1.111111111
72,3000,75000,20,30,75.024,0.3,0.35,1,2.52,5,1,0.9,1
72,3000,75000,20,30,76.032,0.35,0.4,0,3.36,5,1,0.9,1
72,3000,75000,20,30,77.184,0.4,0.45,0,4.32,5,1,0.9,1
72,3000,75000,20,30,78.48,0.45,0.5,0,5.4,5,1,0.9,1
72,3000,75000,20,30,79.92,0.5,0.55,0,6.6,5,1,0.9,1
72,3000,75000,20,30,81.504,0.55,0.6,0,7.92,5,1,0.9,1
72,3000,75000,20,30,83.232,0.6,0.65,0,9.36,5,1,0.9,1
72,3000,75000,20,30,85.104,0.65,0.7,0,10.92,5,1,0.9,1
72,3000,75000,20,30,87.12,0.7,0.75,0,12.6,5,1,0.9,1
72,3000,75000,20,30,89.28,0.75,0.8,0,14.4,5,1,0.9,1
72,3000,75000,20,30,75.024,0.3,0.35,1,2.52,5,0,1,0
72,3000,75000,20,30,76.032,0.35,0.4,0,3.36,5,0,1,0
72,3000,75000,20,30,77.184,0.4,0.45,0,4.32,5,0,1,0
72,3000,75000,20,30,78.48,0.45,0.5,0,5.4,5,0,1,0
72,3000,75000,20,30,79.92,0.5,0.55,0,6.6,5,0,1,0
72,3000,75000,20,30,81.504,0.55,0.6,0,7.92,5,0,1,0
72,3000,75000,20,30,83.232,0.6,0.65,0,9.36,5,0,1,0
72,3000,75000,20,30,85.104,0.65,0.7,0,10.92,5,0,1,0
72,3000,75000,20,30,87.12,0.7,0.75,0,12.6,5,0,1,0
72,3000,75000,20,30,89.28,0.75,0.8,0,14.4,5,0,1,0
72,3000,75000,20,30,75.024,0.3,0.35,1,2.52,4.8,0,0,1.25
72,3000,75000,20,30,76.032,0.35,0.4,0,3.36,4.8,0,0,1.25
72,3000,75000,20,30,77.184,0.4,0.45,0,4.32,4.8,0,0,1.25
72,3000,75000,20,30,78.48,0.45,0.5,0,5.4,4.8,0,0,1.25
72,3000,75000,20,30,79.92,0.5,0.55,0,6.6,4.8,0,0,1.25
72,3000,75000,20,30,81.504,0.55,0.6,0,7.92,4.8,0,0,1.25
72,3000,75000,20,30,83.232,0.6,0.65,0,9.36,4.8,0,0,1.25
72,3000,75000,20,30,85.104,0.65,0.7,0,10.92,4.8,0,0,1.25
72,3000,75000,20,30,87.12,0.7,0.75,0,12.6,4.8,0,0,1.25
72,3000,75000,20,30,89.28,0.75,0.8,0,14.4,4.8,0,0,1.25
72,3000,75000,20,30,75.024,0.3,0.35,1,2.52,6,1,0.8,0.9
72,3000,75000,20,30,76.032,0.35,0.4,0,3.36,6,1,0.8,0.9
72,3000,75000,20,30,77.184,0.4,0.45,0,4.32,6,1,0.8,0.9
72,3000,75000,20,30,78.48,0.45,0.5,0,5.4,6,1,0.8,0.9
72,3000,75000,20,30,79.92,0.5,0.55,0,6.6,6,1,0.8,0.9
72,3000,75000,20,30,81.504,0.55,0.6,0,7.92,6,1,0.8,0.9
72,3000,75000,20,30,83.232,0.6,0.65,0,9.36,6,1,0.8,0.9
72,3000,75000,20,30,85.104,0.65,0.7,0,10.92,6,1,0.8,0.9
72,3000,75000,20,30,87.12,0.7,0.75,0,12.6,6,1,0.8,0.9
72,3000,75000,20,30,89.28,0.75,0.8,0,14.4,6,1,0.8,0.9
72,3000,75000,20,30,75.024,0.3,0.35,1,2.52,5.4,0,1.111111111,0
72,3000,75000,20,30,76.032,0.35,0.4,0,3.36,5.4,0,1.111111111,0
72,3000,75000,20,30,77.184,0.4,0.45,0,4.32,5.4,0,1.111111111,0
72,3000,75000,20,30,78.48,0.45,0.5,0,5.4,5.4,0,1.111111111,0
72,3000,75000,20,30,79.92,0.5,0.55,0,6.6,5.4,0,1.111111111,0
72,3000,75000,20,30,81.504,0.55,0.6,0,7.92,5.4,0,1.111111111,0
72,3000,75000,20,30,83.232,0.6,0.65,0,9.36,5.4,0,1.111111111,0
72,3000,75000,20,30,85.104,0.65,0.7,0,10.92,5.4,0,1.111111111,0
72,3000,75000,20,30,87.12,0.7,0.75,0,12.6,5.4,0,1.111111111,0
72,3000,75000,20,30,89.28,0.75,0.8,0,14.4,5.4,0,1.111111111,0
72,3000,75000,20,30,75.024,0.3,0.35,1,2.52,6,0,0,1
72,3000,75000,20,30,76.032,0.35,0.4,0,3.36,6,0,0,1
72,3000,75000,20,30,77.184,0.4,0.45,0,4.32,6,0,0,1
72,3000,75000,20,30,78.48,0.45,0.5,0,5.4,6,0,0,1
72,3000,75000,20,30,79.92,0.5,0.55,0,6.6,6,0,0,1
72,3000,75000,20,30,81.504,0.55,0.6,0,7.92,6,0,0,1
72,3000,75000,20,30,83.232,0.6,0.65,0,9.36,6,0,0,1
72,3000,75000,20,30,85.104,0.65,0.7,0,10.92,6,0,0,1
72,3000,75000,20,30,87.12,0.7,0.75,0,12.6,6,0,0,1
72,3000,75000,20,30,89.28,0.75,0.8,0,14.4,6,0,0,1
72,3000,75000,20,30,75.024,0.3,0.35,1,2.52,6,1,1,1
72,3000,75000,20,30,76.032,0.35,0.4,0,3.36,6,1,1,1
72,3000,75000,20,30,77.184,0.4,0.45,0,4.32,6,1,1,1
72,3000,75000,20,30,78.48,0.45,0.5,0,5.4,6,1,1,1
72,3000,75000,20,30,79.92,0.5,0.55,0,6.6,6,1,1,1
72,3000,75000,20,30,81.504,0.55,0.6,0,7.92,6,1,1,1
72,3000,75000,20,30,83.232,0.6,0.65,0,9.36,6,1,1,1
72,3000,75000,20,30,85.104,0.65,0.7,0,10.92,6,1,1,1
72,3000,75000,20,30,87.12,0.7,0.75,0,12.6,6,1,1,1
72,3000,75000,20,30,89.28,0.75,0.8,0,14.4,6,1,1,1
72,3000,75000,20,30,75.024,0.3,0.35,1,2.52,6,0,1,0
72,3000,75000,20,30,76.032,0.35,0.4,0,3.36,6,0,1,0
72,3000,75000,20,30,77.184,0.4,0.45,0,4.32,6,0,1,0
72,3000,75000,20,30,78.48,0.45,0.5,0,5.4,6,0,1,0
72,3000,75000,20,30,79.92,0.5,0.55,0,6.6,6,0,1,0
72,3000,75000,20,30,81.504,0.55,0.6,0,7.92,6,0,1,0
72,3000,75000,20,30,83.232,0.6,0.65,0,9.36,6,0,1,0
72,3000,75000,20,30,85.104,0.65,0.7,0,10.92,6,0,1,0
72,3000,75000,20,30,87.12,0.7,0.75,0,12.6,6,0,1,0
72,3000,75000,20,30,89.28,0.75,0.8,0,14.4,6,0,1,0
156,3000,75000,50,60,160.032,0.35,0.4,1,3.36,3.2,0,0,1.25
156,3000,75000,50,60,161.184,0.4,0.45,0,4.32,3.2,0,0,1.25
156,3000,75000,50,60,162.48,0.45,0.5,0,5.4,3.2,0,0,1.25
156,3000,75000,50,60,163.92,0.5,0.55,0,6.6,3.2,0,0,1.25
156,3000,75000,50,60,165.504,0.55,0.6,0,7.92,3.2,0,0,1.25
156,3000,75000,50,60,167.232,0.6,0.65,0,9.36,3.2,0,0,1.25
156,3000,75000,50,60,169.104,0.65,0.7,0,10.92,3.2,0,0,1.25
156,3000,75000,50,60,171.12,0.7,0.75,0,12.6,3.2,0,0,1.25
156,3000,75000,50,60,173.28,0.75,0.8,0,14.4,3.2,0,0,1.25
156,3000,75000,50,60,160.032,0.35,0.4,1,3.36,4,1,0.8,0.9
156,3000,75000,50,60,161.184,0.4,0.45,0,4.32,4,1,0.8,0.9
156,3000,75000,50,60,162.48,0.45,0.5,0,5.4,4,1,0.8,0.9
156,3000,75000,50,60,163.92,0.5,0.55,0,6.6,4,1,0.8,0.9
156,3000,75000,50,60,165.504,0.55,0.6,0,7.92,4,1,0.8,0.9
156,3000,75000,50,60,167.232,0.6,0.65,0,9.36,4,1,0.8,0.9
156,3000,75000,50,60,169.104,0.65,0.7,0,10.92,4,1,0.8,0.9
156,3000,75000,50,60,171.12,0.7,0.75,0,12.6,4,1,0.8,0.9
156,3000,75000,50,60,173.28,0.75,0.8,0,14.4,4,1,0.8,0.9
156,3000,75000,50,60,160.032,0.35,0.4,1,3.36,3.6,0,1.11,0
156,3000,75000,50,60,161.184,0.4,0.45,0,4.32,3.6,0,1.11,0
156,3000,75000,50,60,162.48,0.45,0.5,0,5.4,3.6,0,1.11,0
156,3000,75000,50,60,163.92,0.5,0.55,0,6.6,3.6,0,1.11,0
156,3000,75000,50,60,165.504,0.55,0.6,0,7.92,3.6,0,1.11,0
156,3000,75000,50,60,167.232,0.6,0.65,0,9.36,3.6,0,1.11,0
156,3000,75000,50,60,169.104,0.65,0.7,0,10.92,3.6,0,1.11,0
156,3000,75000,50,60,171.12,0.7,0.75,0,12.6,3.6,0,1.11,0
156,3000,75000,50,60,173.28,0.75,0.8,0,14.4,3.6,0,1.11,0
156,3000,75000,50,60,160.032,0.35,0.4,1,3.36,4,0,0,1
156,3000,75000,50,60,161.184,0.4,0.45,0,4.32,4,0,0,1
156,3000,75000,50,60,162.48,0.45,0.5,0,5.4,4,0,0,1
156,3000,75000,50,60,163.92,0.5,0.55,0,6.6,4,0,0,1
156,3000,75000,50,60,165.504,0.55,0.6,0,7.92,4,0,0,1
156,3000,75000,50,60,167.232,0.6,0.65,0,9.36,4,0,0,1
156,3000,75000,50,60,169.104,0.65,0.7,0,10.92,4,0,0,1
156,3000,75000,50,60,171.12,0.7,0.75,0,12.6,4,0,0,1
156,3000,75000,50,60,173.28,0.75,0.8,0,14.4,4,0,0,1
156,3000,75000,50,60,160.032,0.35,0.4,1,3.36,4,1,1,1.2
156,3000,75000,50,60,161.184,0.4,0.45,0,4.32,4,1,1,1.2
156,3000,75000,50,60,162.48,0.45,0.5,0,5.4,4,1,1,1.2
156,3000,75000,50,60,163.92,0.5,0.55,0,6.6,4,1,1,1.2
156,3000,75000,50,60,165.504,0.55,0.6,0,7.92,4,1,1,1.2
156,3000,75000,50,60,167.232,0.6,0.65,0,9.36,4,1,1,1.2
156,3000,75000,50,60,169.104,0.65,0.7,0,10.92,4,1,1,1.2
156,3000,75000,50,60,171.12,0.7,0.75,0,12.6,4,1,1,1.2
156,3000,75000,50,60,173.28,0.75,0.8,0,14.4,4,1,1,1.2
156,3000,75000,50,60,161.184,0.4,0.45,1,4.32,4.8,0,0.833333333,0
156,3000,75000,50,60,162.48,0.45,0.5,0,5.4,4.8,0,0.833333333,0
156,3000,75000,50,60,163.92,0.5,0.55,0,6.6,4.8,0,0.833333333,0
156,3000,75000,50,60,165.504,0.55,0.6,0,7.92,4.8,0,0.833333333,0
156,3000,75000,50,60,167.232,0.6,0.65,0,9.36,4.8,0,0.833333333,0
156,3000,75000,50,60,169.104,0.65,0.7,0,10.92,4.8,0,0.833333333,0
156,3000,75000,50,60,171.12,0.7,0.75,0,12.6,4.8,0,0.833333333,0
156,3000,75000,50,60,173.28,0.75,0.8,0,14.4,4.8,0,0.833333333,0
156,3000,75000,50,60,162.48,0.45,0.5,1,5.4,6,0,0,0.666666667
156,3000,75000,50,60,163.92,0.5,0.55,0,6.6,6,0,0,0.666666667
156,3000,75000,50,60,165.504,0.55,0.6,0,7.92,6,0,0,0.666666667
156,3000,75000,50,60,167.232,0.6,0.65,0,9.36,6,0,0,0.666666667
156,3000,75000,50,60,169.104,0.65,0.7,0,10.92,6,0,0,0.666666667
156,3000,75000,50,60,171.12,0.7,0.75,0,12.6,6,0,0,0.666666667
156,3000,75000,50,60,173.28,0.75,0.8,0,14.4,6,0,0,0.666666667
156,3000,75000,50,60,160.032,0.35,0.4,1,3.36,4,1,1.5,1.6
156,3000,75000,50,60,161.184,0.4,0.45,0,4.32,4,1,1.5,1.6
156,3000,75000,50,60,162.48,0.45,0.5,0,5.4,4,1,1.5,1.6
156,3000,75000,50,60,163.92,0.5,0.55,0,6.6,4,1,1.5,1.6
156,3000,75000,50,60,165.504,0.55,0.6,0,7.92,4,1,1.5,1.6
156,3000,75000,50,60,167.232,0.6,0.65,0,9.36,4,1,1.5,1.6
156,3000,75000,50,60,169.104,0.65,0.7,0,10.92,4,1,1.5,1.6
156,3000,75000,50,60,171.12,0.7,0.75,0,12.6,4,1,1.5,1.6
156,3000,75000,50,60,173.28,0.75,0.8,0,14.4,4,1,1.5,1.6
156,3000,75000,50,60,162.48,0.45,0.5,1,5.4,6.4,0,0.625,0
156,3000,75000,50,60,163.92,0.5,0.55,0,6.6,6.4,0,0.625,0
156,3000,75000,50,60,165.504,0.55,0.6,0,7.92,6.4,0,0.625,0
156,3000,75000,50,60,167.232,0.6,0.65,0,9.36,6.4,0,0.625,0
156,3000,75000,50,60,169.104,0.65,0.7,0,10.92,6.4,0,0.625,0
156,3000,75000,50,60,171.12,0.7,0.75,0,12.6,6.4,0,0.625,0
156,3000,75000,50,60,173.28,0.75,0.8,0,14.4,6.4,0,0.625,0
156,3000,75000,50,60,161.184,0.4,0.45,1,4.32,4.5,0,0,1.111111111
156,3000,75000,50,60,162.48,0.45,0.5,0,5.4,4.5,0,0,1.111111111
156,3000,75000,50,60,163.92,0.5,0.55,0,6.6,4.5,0,0,1.111111111
156,3000,75000,50,60,165.504,0.55,0.6,0,7.92,4.5,0,0,1.111111111
156,3000,75000,50,60,167.232,0.6,0.65,0,9.36,4.5,0,0,1.111111111
156,3000,75000,50,60,169.104,0.65,0.7,0,10.92,4.5,0,0,1.111111111
156,3000,75000,50,60,171.12,0.7,0.75,0,12.6,4.5,0,0,1.111111111
156,3000,75000,50,60,173.28,0.75,0.8,0,14.4,4.5,0,0,1.111111111
156,3000,75000,50,60,161.184,0.4,0.45,1,4.32,5,1,0.9,1
156,3000,75000,50,60,162.48,0.45,0.5,0,5.4,5,1,0.9,1
156,3000,75000,50,60,163.92,0.5,0.55,0,6.6,5,1,0.9,1
156,3000,75000,50,60,165.504,0.55,0.6,0,7.92,5,1,0.9,1
156,3000,75000,50,60,167.232,0.6,0.65,0,9.36,5,1,0.9,1
156,3000,75000,50,60,169.104,0.65,0.7,0,10.92,5,1,0.9,1
156,3000,75000,50,60,171.12,0.7,0.75,0,12.6,5,1,0.9,1
156,3000,75000,50,60,173.28,0.75,0.8,0,14.4,5,1,0.9,1
156,3000,75000,50,60,161.184,0.4,0.45,1,4.32,5,0,1,0
156,3000,75000,50,60,162.48,0.45,0.5,0,5.4,5,0,1,0
156,3000,75000,50,60,163.92,0.5,0.55,0,6.6,5,0,1,0
156,3000,75000,50,60,165.504,0.55,0.6,0,7.92,5,0,1,0
156,3000,75000,50,60,167.232,0.6,0.65,0,9.36,5,0,1,0
156,3000,75000,50,60,169.104,0.65,0.7,0,10.92,5,0,1,0
156,3000,75000,50,60,171.12,0.7,0.75,0,12.6,5,0,1,0
156,3000,75000,50,60,173.28,0.75,0.8,0,14.4,5,0,1,0
156,3000,75000,50,60,161.184,0.4,0.45,1,4.32,4.8,0,0,1.25
156,3000,75000,50,60,162.48,0.45,0.5,0,5.4,4.8,0,0,1.25
156,3000,75000,50,60,163.92,0.5,0.55,0,6.6,4.8,0,0,1.25
156,3000,75000,50,60,165.504,0.55,0.6,0,7.92,4.8,0,0,1.25
156,3000,75000,50,60,167.232,0.6,0.65,0,9.36,4.8,0,0,1.25
156,3000,75000,50,60,169.104,0.65,0.7,0,10.92,4.8,0,0,1.25
156,3000,75000,50,60,171.12,0.7,0.75,0,12.6,4.8,0,0,1.25
156,3000,75000,50,60,173.28,0.75,0.8,0,14.4,4.8,0,0,1.25
156,3000,75000,50,60,162.48,0.45,0.5,1,5.4,6,1,0.8,0.9
156,3000,75000,50,60,163.92,0.5,0.55,0,6.6,6,1,0.8,0.9
156,3000,75000,50,60,165.504,0.55,0.6,0,7.92,6,1,0.8,0.9
156,3000,75000,50,60,167.232,0.6,0.65,0,9.36,6,1,0.8,0.9
156,3000,75000,50,60,169.104,0.65,0.7,0,10.92,6,1,0.8,0.9
156,3000,75000,50,60,171.12,0.7,0.75,0,12.6,6,1,0.8,0.9
156,3000,75000,50,60,173.28,0.75,0.8,0,14.4,6,1,0.8,0.9
156,3000,75000,50,60,162.48,0.45,0.5,1,5.4,5.4,0,1.111111111,0
156,3000,75000,50,60,163.92,0.5,0.55,0,6.6,5.4,0,1.111111111,0
156,3000,75000,50,60,165.504,0.55,0.6,0,7.92,5.4,0,1.111111111,0
156,3000,75000,50,60,167.232,0.6,0.65,0,9.36,5.4,0,1.111111111,0
156,3000,75000,50,60,169.104,0.65,0.7,0,10.92,5.4,0,1.111111111,0
156,3000,75000,50,60,171.12,0.7,0.75,0,12.6,5.4,0,1.111111111,0
156,3000,75000,50,60,173.28,0.75,0.8,0,14.4,5.4,0,1.111111111,0
156,3000,75000,50,60,163.92,0.5,0.55,1,6.6,6,0,0,1
156,3000,75000,50,60,165.504,0.55,0.6,0,7.92,6,0,0,1
156,3000,75000,50,60,167.232,0.6,0.65,0,9.36,6,0,0,1
156,3000,75000,50,60,169.104,0.65,0.7,0,10.92,6,0,0,1
156,3000,75000,50,60,171.12,0.7,0.75,0,12.6,6,0,0,1
156,3000,75000,50,60,173.28,0.75,0.8,0,14.4,6,0,0,1
156,3000,75000,50,60,163.92,0.5,0.55,1,6.6,6,1,1,1
156,3000,75000,50,60,165.504,0.55,0.6,0,7.92,6,1,1,1
156,3000,75000,50,60,167.232,0.6,0.65,0,9.36,6,1,1,1
156,3000,75000,50,60,169.104,0.65,0.7,0,10.92,6,1,1,1
156,3000,75000,50,60,171.12,0.7,0.75,0,12.6,6,1,1,1
156,3000,75000,50,60,173.28,0.75,0.8,0,14.4,6,1,1,1
156,3000,75000,50,60,163.92,0.5,0.55,1,6.6,6,0,1,0
156,3000,75000,50,60,165.504,0.55,0.6,0,7.92,6,0,1,0
156,3000,75000,50,60,167.232,0.6,0.65,0,9.36,6,0,1,0
156,3000,75000,50,60,169.104,0.65,0.7,0,10.92,6,0,1,0
156,3000,75000,50,60,171.12,0.7,0.75,0,12.6,6,0,1,0
156,3000,75000,50,60,173.28,0.75,0.8,0,14.4,6,0,1,0
200,3000,75000,60,80,205.184,0.4,0.45,1,4.32,3.2,0,0,1.25
200,3000,75000,60,80,206.48,0.45,0.5,0,5.4,3.2,0,0,1.25
200,3000,75000,60,80,207.92,0.5,0.55,0,6.6,3.2,0,0,1.25
200,3000,75000,60,80,209.504,0.55,0.6,0,7.92,3.2,0,0,1.25
200,3000,75000,60,80,211.232,0.6,0.65,0,9.36,3.2,0,0,1.25
200,3000,75000,60,80,213.104,0.65,0.7,0,10.92,3.2,0,0,1.25
200,3000,75000,60,80,215.12,0.7,0.75,0,12.6,3.2,0,0,1.25
200,3000,75000,60,80,217.28,0.75,0.8,0,14.4,3.2,0,0,1.25
200,3000,75000,60,80,205.184,0.4,0.45,1,4.32,4,1,0.8,0.9
200,3000,75000,60,80,206.48,0.45,0.5,0,5.4,4,1,0.8,0.9
200,3000,75000,60,80,207.92,0.5,0.55,0,6.6,4,1,0.8,0.9
200,3000,75000,60,80,209.504,0.55,0.6,0,7.92,4,1,0.8,0.9
200,3000,75000,60,80,211.232,0.6,0.65,0,9.36,4,1,0.8,0.9
200,3000,75000,60,80,213.104,0.65,0.7,0,10.92,4,1,0.8,0.9
200,3000,75000,60,80,215.12,0.7,0.75,0,12.6,4,1,0.8,0.9
200,3000,75000,60,80,217.28,0.75,0.8,0,14.4,4,1,0.8,0.9
200,3000,75000,60,80,205.184,0.4,0.45,1,4.32,3.6,0,1.11,0
200,3000,75000,60,80,206.48,0.45,0.5,0,5.4,3.6,0,1.11,0
200,3000,75000,60,80,207.92,0.5,0.55,0,6.6,3.6,0,1.11,0
200,3000,75000,60,80,209.504,0.55,0.6,0,7.92,3.6,0,1.11,0
200,3000,75000,60,80,211.232,0.6,0.65,0,9.36,3.6,0,1.11,0
200,3000,75000,60,80,213.104,0.65,0.7,0,10.92,3.6,0,1.11,0
200,3000,75000,60,80,215.12,0.7,0.75,0,12.6,3.6,0,1.11,0
200,3000,75000,60,80,217.28,0.75,0.8,0,14.4,3.6,0,1.11,0
200,3000,75000,60,80,205.184,0.4,0.45,1,4.32,4,0,0,1
200,3000,75000,60,80,206.48,0.45,0.5,0,5.4,4,0,0,1
